brand,name,rating,votes,url,last_crawled,sex
Lorenzo_Pazzaglia,Bloody Smoke Lorenzo Pazzaglia,3.88,316,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Bloody-Smoke-69656.html,2025-11-19T16:13:49.736788,unisex
M_Micallef,Sashka Sun M. Micallef,3.88,8,https://www.fragrantica.com/perfume/M-Micallef/Sashka-Sun-18571.html,2025-11-14T22:41:15.897663,
Byredo,Rose Noir,3.88,1443,https://www.fragrantica.com/perfume/Byredo/Rose-Noir-3577.html,2025-11-17T13:21:24.565833,unisex
Kajal,Ruby,3.88,232,https://www.fragrantica.com/perfume/Kajal/Ruby-102994.html,2025-11-19T17:44:15.292454,unisex
Dior,Miss Rose Essence,3.88,104,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Rose-Essence-73762.html,2025-11-11T22:27:03.503336,
Kajal,Eau de Parfum,3.88,301,https://www.fragrantica.com/perfume/Kajal/Kajal-Eau-de-Parfum-32248.html,2025-11-19T17:42:45.890528,
Zoologist_Perfumes,Penguin Zoologist Perfumes,3.88,943,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Penguin-88917.html,2025-11-14T10:52:03.832474,unisex
Giorgio_Armani,Blanc Kogane Giorgio Armani,3.88,330,https://www.fragrantica.com/perfume/Giorgio-Armani/Blanc-Kogane-88629.html,2025-11-14T16:48:44.125803,unisex
Dior,Miss Eau de Parfum (2021),3.88,5991,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Eau-de-Parfum-2021-68905.html,2025-11-11T22:10:54.171376,
M_Micallef,Mon Parfum Gold M. Micallef,3.88,365,https://www.fragrantica.com/perfume/M-Micallef/Mon-Parfum-Gold-24722.html,2025-11-15T12:28:29.104701,
Giorgio_Armani,Emporio Armani Diamonds He Limited Edition Giorgio Armani,3.88,24,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-He-Limited-Edition-6835.html,2025-11-14T16:49:21.365169,
EIGHT_BOB,Annicke 6 EIGHT & BOB,3.88,120,https://www.fragrantica.com/perfume/EIGHT-BOB/Annicke-6-57855.html,2025-11-14T22:15:09.717409,
Initio_Parfums_Prives,Musk Therapy Hair Perfume Initio Parfums Prives,3.88,43,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Musk-Therapy-Hair-Perfume-96606.html,2025-11-17T14:53:44.152450,unisex
Matiere_Premiere,Crystal Saffron Matiere Premiere,3.88,1523,https://www.fragrantica.com/perfume/Matiere-Premiere/Crystal-Saffron-76131.html,2025-11-10T21:24:15.480056,unisex
Maison_Francis_Kurkdjian,Oud Cashmere Mood Maison Francis Kurkdjian,3.88,571,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Oud-Cashmere-Mood-17661.html,2025-11-10T20:41:12.646614,unisex
Guerlain,La Petite Robe Noire Couture,3.87,2107,https://www.fragrantica.com/perfume/Guerlain/La-Petite-Robe-Noire-Couture-22828.html,2025-11-12T17:02:46.003663,
Penhaligon_s,Equinox Bloom Penhaligon's,3.87,401,https://www.fragrantica.com/perfume/Penhaligon-s/Equinox-Bloom-35897.html,2025-11-10T22:14:03.921991,unisex
Amouage,Ashore,3.87,1182,https://www.fragrantica.com/perfume/Amouage/Ashore-62858.html,2025-11-06T14:57:19.063721,unisex
Dior,Star,3.87,320,https://www.fragrantica.com/perfume/Dior/Dior-Star-1296.html,2025-11-11T23:17:47.579037,
Guerlain,Aqua Allegoria Rosa Rossa,3.87,1159,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Rossa-48710.html,2025-11-12T16:28:10.923651,
Maison_Francis_Kurkdjian,Aqua Celestia Cologne Forte Maison Francis Kurkdjian,3.87,915,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Celestia-Cologne-Forte-66993.html,2025-11-10T20:41:32.550278,unisex
Jo_Malone_London,Earl Grey & Cucumber Jo Malone London,3.87,334,https://www.fragrantica.com/perfume/Jo-Malone-London/Earl-Grey-Cucumber-79437.html,2025-11-17T17:21:40.703098,unisex
Creed,Millesime 1849,3.87,126,https://www.fragrantica.com/perfume/Creed/Millesime-1849-18711.html,2025-11-07T15:52:50.884439,unisex
Francesca_Bianchi,Sex and the Sea Neroli Francesca Bianchi,3.87,935,https://www.fragrantica.com/perfume/Francesca-Bianchi/Sex-and-the-Sea-Neroli-54515.html,2025-11-19T15:42:32.788274,unisex
Jo_Malone_London,English Pear & Sweet Pea Jo Malone London,3.87,800,https://www.fragrantica.com/perfume/Jo-Malone-London/English-Pear-Sweet-Pea-84035.html,2025-11-17T23:17:45.788997,unisex
Penhaligon_s,Amaranthine Penhaligon's,3.87,832,https://www.fragrantica.com/perfume/Penhaligon-s/Amaranthine-6802.html,2025-11-10T22:16:20.065592,
V_Canto,Adux V Canto,3.87,45,https://www.fragrantica.com/perfume/V-Canto/Adux-82944.html,2025-11-09T21:15:24.121872,unisex
Jo_Malone_London,Wild Bluebell (2020) Jo Malone London,3.87,91,https://www.fragrantica.com/perfume/Jo-Malone-London/Wild-Bluebell-2020-64666.html,2025-11-17T21:14:52.738462,unisex
Dior,Sauvage,3.87,29515,https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,2025-11-12T10:46:36.325287,
Penhaligon_s,Jubilee Bouquet Penhaligon's,3.87,126,https://www.fragrantica.com/perfume/Penhaligon-s/Jubilee-Bouquet-10123.html,2025-11-10T21:55:25.180633,
Xerjoff,Coro,3.87,109,https://www.fragrantica.com/perfume/Xerjoff/Coro-110891.html,2025-11-07T08:20:38.031793,unisex
Francesca_Bianchi,Once Upon a Time Francesca Bianchi,3.87,31,https://www.fragrantica.com/perfume/Francesca-Bianchi/Once-Upon-a-Time-117564.html,2025-11-19T15:42:13.588350,unisex
Creed,Iris Tuberose,3.87,412,https://www.fragrantica.com/perfume/Creed/Iris-Tuberose-24784.html,2025-11-07T15:03:58.407262,
Anfas,Gaya,3.87,133,https://www.fragrantica.com/perfume/Anfas/Gaya-54905.html,2025-11-14T08:40:29.201291,unisex
Prada,La Femme Water Splash,3.87,114,https://www.fragrantica.com/perfume/Prada/Prada-La-Femme-Water-Splash-54676.html,2025-11-14T11:52:28.819515,
Phlur,Hanami,3.87,374,https://www.fragrantica.com/perfume/Phlur/Hanami-39536.html,2025-11-19T21:41:19.119793,unisex
Jo_Malone_London,Osmanthus Blossom Jo Malone London,3.87,319,https://www.fragrantica.com/perfume/Jo-Malone-London/Osmanthus-Blossom-18140.html,2025-11-17T22:16:34.462312,
James_Heeley,Athenean James Heeley,3.87,228,https://www.fragrantica.com/perfume/James-Heeley/Athenean-69491.html,2025-11-18T08:56:26.226326,unisex
Jean_Paul_Gaultier,Monsieur Eau du Matin Jean Paul Gaultier,3.87,253,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Monsieur-Eau-du-Matin-2737.html,2025-11-16T08:30:50.430498,
Atelier_des_Ors,Cuir Sacré Atelier des Ors,3.87,494,https://www.fragrantica.com/perfume/Atelier-des-Ors/Cuir-Sacre-29714.html,2025-11-17T15:50:46.756696,unisex
Xerjoff,1986,3.87,79,https://www.fragrantica.com/perfume/Xerjoff/1986-64279.html,2025-11-07T08:53:15.954485,unisex
Byredo,Inflorescence,3.87,2036,https://www.fragrantica.com/perfume/Byredo/Inflorescence-17798.html,2025-11-17T14:01:20.405168,
Clive_Christian,L for Men Woody Oriental With Deep Amber Clive Christian,3.87,89,https://www.fragrantica.com/perfume/Clive-Christian/L-for-Men-Woody-Oriental-With-Deep-Amber-47353.html,2025-11-14T20:22:39.477988,
Francesca_Bianchi,The Code of Emotion Francesca Bianchi,3.87,251,https://www.fragrantica.com/perfume/Francesca-Bianchi/The-Code-of-Emotion-103012.html,2025-11-19T15:42:07.806813,unisex
Jo_Malone_London,Carrot Blossom & Fennel Jo Malone London,3.87,135,https://www.fragrantica.com/perfume/Jo-Malone-London/Carrot-Blossom-Fennel-35881.html,2025-11-17T21:46:26.320580,unisex
Roja_Dove,Scandal Roja Dove,3.87,416,https://www.fragrantica.com/perfume/Roja-Dove/Scandal-5323.html,2025-11-07T09:22:57.898015,
Giorgio_Armani,Terra di Gioia Giorgio Armani,3.87,1070,https://www.fragrantica.com/perfume/Giorgio-Armani/Terra-di-Gioia-66409.html,2025-11-14T16:51:15.921760,
Roja_Dove,Apex Roja Dove,3.87,1076,https://www.fragrantica.com/perfume/Roja-Dove/Apex-72723.html,2025-11-07T09:23:17.097679,
Giorgio_Armani,Gardénia Antigua Giorgio Armani,3.87,383,https://www.fragrantica.com/perfume/Giorgio-Armani/Gardenia-Antigua-58908.html,2025-11-14T18:24:10.220583,unisex
Tauer_Perfumes,Sotto La Luna Gardenia Tauer Perfumes,3.87,311,https://www.fragrantica.com/perfume/Tauer-Perfumes/Sotto-La-Luna-Gardenia-27059.html,2025-11-19T15:23:50.213486,unisex
Jo_Malone_London,London Rain Wisteria & Violet Jo Malone London,3.86,143,https://www.fragrantica.com/perfume/Jo-Malone-London/London-Rain-Wisteria-Violet-22503.html,2025-11-17T21:46:49.633217,unisex
M_Micallef,Les 4 Saisons: White Sea M. Micallef,3.86,36,https://www.fragrantica.com/perfume/M-Micallef/Les-4-Saisons-White-Sea-8327.html,2025-11-15T05:38:54.770742,
Hiram_Green,Vivacious Hiram Green,3.86,319,https://www.fragrantica.com/perfume/Hiram-Green/Vivacious-61498.html,2025-12-03T21:43:44.207040,unisex
Giorgio_Armani,Sì Passione Red Maestro Giorgio Armani,3.86,131,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Red-Maestro-56984.html,2025-11-14T17:27:05.076877,
Le_Labo,Iris 39 Le Labo,3.86,1324,https://www.fragrantica.com/perfume/Le-Labo/Iris-39-6336.html,2025-11-13T10:45:59.649034,unisex
Hiram_Green,Vivacious Hiram Green,3.86,319,https://www.fragrantica.com/perfume/Hiram-Green/Vivacious-61498.html,2025-12-03T21:55:13.767400,unisex
Hiram_Green,Arcadia Hiram Green,3.86,328,https://www.fragrantica.com/perfume/Hiram-Green/Arcadia-72879.html,2025-12-03T21:56:09.232017,unisex
Amouage,Purpose,3.86,1288,https://www.fragrantica.com/perfume/Amouage/Purpose-78657.html,2025-11-06T14:59:46.913619,unisex
Spirit_Of_Kings,Errai Spirit Of Kings,3.86,63,https://www.fragrantica.com/perfume/Spirit-Of-Kings/Errai-58239.html,2025-11-21T15:53:59.537141,unisex
Jo_Malone_London,Rock The Ages Tudor Rose & Amber Jo Malone London,3.86,139,https://www.fragrantica.com/perfume/Jo-Malone-London/Rock-The-Ages-Tudor-Rose-Amber-29527.html,2025-11-17T22:18:05.904806,unisex
Amouage,Guidance,3.86,6017,https://www.fragrantica.com/perfume/Amouage/Guidance-78656.html,2025-11-06T15:32:11.218151,unisex
Creed,Epicea,3.86,59,https://www.fragrantica.com/perfume/Creed/Epicea-7502.html,2025-11-07T15:23:45.608852,
Creed,Rose Imperiale,3.86,29,https://www.fragrantica.com/perfume/Creed/Rose-Imperiale-40298.html,2025-11-07T15:52:57.831219,
Jo_Malone_London,Blackberry & Bay Cologne Jo Malone London,3.86,77,https://www.fragrantica.com/perfume/Jo-Malone-London/Blackberry-Bay-Cologne-66881.html,2025-11-17T22:18:17.991344,unisex
Dior,Addict 2 Summer Peonies,3.86,127,https://www.fragrantica.com/perfume/Dior/Dior-Addict-2-Summer-Peonies-1246.html,2025-11-11T22:44:31.282930,
Le_Labo,Ylang 49 Le Labo,3.86,1268,https://www.fragrantica.com/perfume/Le-Labo/Ylang-49-18383.html,2025-11-13T10:45:06.197082,
Hiram_Green,Arcadia Hiram Green,3.86,322,https://www.fragrantica.com/perfume/Hiram-Green/Arcadia-72879.html,2025-11-19T21:54:05.449891,unisex
Xerjoff,Laylati,3.86,391,https://www.fragrantica.com/perfume/Xerjoff/Laylati-55159.html,2025-11-07T08:20:05.873027,unisex
Giorgio_Armani,Stronger With You Limited Edition Giorgio Armani,3.86,153,https://www.fragrantica.com/perfume/Giorgio-Armani/Stronger-With-You-Limited-Edition-79166.html,2025-11-14T16:49:14.816812,
Jean_Paul_Gaultier,Scandal Jean Paul Gaultier,3.86,8935,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-45651.html,2025-11-15T16:03:23.282752,
Jo_Malone_London,Rose & Magnolia Jo Malone London,3.86,176,https://www.fragrantica.com/perfume/Jo-Malone-London/Rose-Magnolia-57381.html,2025-11-17T16:01:48.958952,
Lorenzo_Pazzaglia,Sweet Xplosion Lorenzo Pazzaglia,3.86,299,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Sweet-Xplosion-88485.html,2025-11-19T16:12:36.231914,unisex
Clive_Christian,L for Women Floral Chypre With Rich Patchouli Clive Christian,3.86,152,https://www.fragrantica.com/perfume/Clive-Christian/L-for-Women-Floral-Chypre-With-Rich-Patchouli-47354.html,2025-11-14T20:41:57.025034,
James_Heeley,Figuier James Heeley,3.86,187,https://www.fragrantica.com/perfume/James-Heeley/Figuier-7849.html,2025-11-18T08:58:00.284993,unisex
Giorgio_Armani,Armani Prive Fil Rouge Giorgio Armani,3.86,36,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Fil-Rouge-37653.html,2025-11-14T16:49:03.154226,
Hiram_Green,Vivacious Hiram Green,3.86,319,https://www.fragrantica.com/perfume/Hiram-Green/Vivacious-61498.html,2025-12-01T14:54:35.699008,unisex
Le_Labo,Aldehyde 44 Dallas Le Labo,3.86,347,https://www.fragrantica.com/perfume/Le-Labo/Aldehyde-44-Dallas-6333.html,2025-11-13T10:26:42.475269,unisex
Guerlain,Aqua Allegoria Passiflora,3.86,1242,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Passiflora-48678.html,2025-11-12T21:37:26.212866,unisex
James_Heeley,Chypre 21 James Heeley,3.86,233,https://www.fragrantica.com/perfume/James-Heeley/Chypre-21-33938.html,2025-11-18T08:57:54.449437,unisex
Guerlain,Aqua Allegoria Flora Nerolia,3.86,278,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Flora-Nerolia-573.html,2025-11-12T16:28:42.562398,
Le_Labo,Iris 39 Perfume Oil Le Labo,3.86,14,https://www.fragrantica.com/perfume/Le-Labo/Iris-39-Perfume-Oil-17268.html,2025-11-13T10:27:45.273336,unisex
Dior,La Collection Couturier Parfumeur Milly-la-Foret,3.86,163,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Milly-la-Foret-10633.html,2025-11-12T10:11:40.853433,
Jo_Malone_London,Violet & Amber Absolu Jo Malone London,3.86,213,https://www.fragrantica.com/perfume/Jo-Malone-London/Violet-Amber-Absolu-58613.html,2025-11-17T16:20:14.140482,unisex
Jean_Paul_Gaultier,Scandal Intense Jean Paul Gaultier,3.86,543,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Intense-102883.html,2025-11-15T15:43:20.600973,
Acqua_di_Parma,Osmanthus Eau de Parfum Acqua di Parma,3.86,763,https://www.fragrantica.com/perfume/Acqua-di-Parma/Osmanthus-Eau-de-Parfum-56006.html,2025-11-11T21:23:12.636708,unisex
Jean_Paul_Gaultier,Cologne Tonique Le Male Summer 2008 Jean Paul Gaultier,3.86,72,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Cologne-Tonique-Le-Male-Summer-2008-3053.html,2025-11-15T16:01:06.573565,
Hiram_Green,Vivacious Hiram Green,3.86,319,https://www.fragrantica.com/perfume/Hiram-Green/Vivacious-61498.html,2025-11-19T21:55:02.832863,unisex
Zoologist_Perfumes,Tiger Zoologist Perfumes,3.86,541,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Tiger-80103.html,2025-11-14T11:08:39.189739,unisex
Guerlain,Aqua Allegoria Coconut Fizz,3.86,1734,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Coconut-Fizz-53806.html,2025-11-12T11:12:09.763756,unisex
Guerlain,Cherry Blossom 2023 Millésime,3.86,29,https://www.fragrantica.com/perfume/Guerlain/Cherry-Blossom-2023-Millesime-79261.html,2025-11-12T22:39:48.749336,
Phlur,Rose Whip,3.86,308,https://www.fragrantica.com/perfume/Phlur/Rose-Whip-104604.html,2025-11-19T21:41:51.428101,unisex
Guerlain,Aqua Allegoria Tiare Mimosa,3.86,851,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Tiare-Mimosa-5742.html,2025-11-12T16:29:32.275607,
Zoologist_Perfumes,Koala Zoologist Perfumes,3.86,678,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Koala-61583.html,2025-11-14T10:53:30.619408,unisex
Hiram_Green,Arcadia Hiram Green,3.86,322,https://www.fragrantica.com/perfume/Hiram-Green/Arcadia-72879.html,2025-11-19T19:11:38.492132,unisex
Hiram_Green,Vivacious Hiram Green,3.86,319,https://www.fragrantica.com/perfume/Hiram-Green/Vivacious-61498.html,2025-11-19T19:11:32.472193,unisex
Zoologist_Perfumes,Moth Zoologist Perfumes,3.86,1930,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Moth-49270.html,2025-11-14T10:52:48.274062,unisex
Jean_Paul_Gaultier,Ma Dame Eau Fraiche Jean Paul Gaultier,3.86,140,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ma-Dame-Eau-Fraiche-5790.html,2025-11-15T16:03:15.966436,
Penhaligon_s,Eau de Verveine Penhaligon's,3.85,87,https://www.fragrantica.com/perfume/Penhaligon-s/Eau-de-Verveine-9400.html,2025-11-11T20:45:18.101465,unisex
M_Micallef,Glamour M. Micallef,3.85,434,https://www.fragrantica.com/perfume/M-Micallef/Glamour-40562.html,2025-11-15T12:45:38.028990,unisex
Tom_Ford,Jasmine Musk Tom Ford,3.85,275,https://www.fragrantica.com/perfume/Tom-Ford/Jasmine-Musk-6383.html,2025-10-20T22:50:41.885479,
M_Micallef,Aoud Gourmet M. Micallef,3.85,238,https://www.fragrantica.com/perfume/M-Micallef/Aoud-Gourmet-8297.html,2025-11-15T12:29:24.460874,
Penhaligon_s,Blasted Bloom Penhaligon's,3.85,217,https://www.fragrantica.com/perfume/Penhaligon-s/Blasted-Bloom-32852.html,2025-11-10T21:56:51.960214,
Prada,Infusion de Tubereuse,3.85,615,https://www.fragrantica.com/perfume/Prada/Infusion-de-Tubereuse-8142.html,2025-11-14T11:54:39.424159,
Giorgio_Armani,Si Passione Red Musk Giorgio Armani,3.85,406,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Red-Musk-103518.html,2025-11-14T17:06:28.997431,
Atelier_des_Ors,Blanc Polychrome Atelier des Ors,3.85,553,https://www.fragrantica.com/perfume/Atelier-des-Ors/Blanc-Polychrome-61836.html,2025-11-17T15:52:33.655815,unisex
Byredo,De Los Santos,3.85,1472,https://www.fragrantica.com/perfume/Byredo/De-Los-Santos-72693.html,2025-11-17T13:44:15.747556,unisex
M_Micallef,Vanille Cuir M. Micallef,3.85,201,https://www.fragrantica.com/perfume/M-Micallef/Vanille-Cuir-14899.html,2025-11-14T22:42:51.290532,unisex
M_Micallef,Watch M. Micallef,3.85,1204,https://www.fragrantica.com/perfume/M-Micallef/Watch-9226.html,2025-11-14T22:43:40.839630,
Le_Labo,Jasmin 17 Perfume Oil Le Labo,3.85,13,https://www.fragrantica.com/perfume/Le-Labo/Jasmin-17-Perfume-Oil-17274.html,2025-11-13T10:27:12.547963,unisex
Atelier_des_Ors,Riviera Lazuli Atelier des Ors,3.85,403,https://www.fragrantica.com/perfume/Atelier-des-Ors/Riviera-Lazuli-54951.html,2025-11-17T15:53:23.178745,unisex
Prada,Infusion d'Ylang,3.85,355,https://www.fragrantica.com/perfume/Prada/Infusion-d-Ylang-74475.html,2025-11-14T12:44:40.683108,unisex
M_Micallef,Pomelos No 21 M. Micallef,3.85,52,https://www.fragrantica.com/perfume/M-Micallef/Pomelos-No-21-18580.html,2025-11-15T06:05:13.212072,unisex
Tom_Ford,Myrrhe Mystère Tom Ford,3.85,918,https://www.fragrantica.com/perfume/Tom-Ford/Myrrhe-Mystere-83981.html,2025-10-20T22:46:20.009909,unisex
Jo_Malone_London,Blue Hyacinth Jo Malone London,3.85,147,https://www.fragrantica.com/perfume/Jo-Malone-London/Blue-Hyacinth-42347.html,2025-11-17T23:00:02.004066,unisex
V_Canto,Brun V Canto,3.85,61,https://www.fragrantica.com/perfume/V-Canto/Brun-76575.html,2025-11-09T21:14:29.311223,unisex
M_Micallef,Royal Muska Nectar M. Micallef,3.85,137,https://www.fragrantica.com/perfume/M-Micallef/Royal-Muska-Nectar-59779.html,2025-11-15T12:31:11.452245,
James_Heeley,Oranges and Lemons Say The Bells of St. Clements James Heeley,3.85,362,https://www.fragrantica.com/perfume/James-Heeley/Oranges-and-Lemons-Say-The-Bells-of-St-Clements-12187.html,2025-11-18T08:56:19.850661,unisex
Guerlain,Samsara Eau de Parfum,3.85,741,https://www.fragrantica.com/perfume/Guerlain/Samsara-Eau-de-Parfum-67313.html,2025-11-12T22:20:07.877466,
Dior,J'adore Eau de Toilette 2011,3.85,2216,https://www.fragrantica.com/perfume/Dior/J-adore-Eau-de-Toilette-2011-13017.html,2025-11-11T22:46:57.015501,
Jean_Paul_Gaultier,Scandal Pour Homme Intense Jean Paul Gaultier,3.85,391,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Intense-102884.html,2025-11-15T18:34:21.993949,
Guerlain,Cherry Blossom,3.85,68,https://www.fragrantica.com/perfume/Guerlain/Cherry-Blossom-25263.html,2025-11-12T17:02:39.893955,
Guerlain,Aqua Allegoria Nerolia Bianca,3.85,1247,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Nerolia-Bianca-17512.html,2025-11-12T11:13:37.656891,unisex
Creed,Santal Imperial,3.85,89,https://www.fragrantica.com/perfume/Creed/Santal-Imperial-7513.html,2025-12-04T23:51:26.052359,
Amouage,Overture Woman,3.85,1086,https://www.fragrantica.com/perfume/Amouage/Overture-Woman-62331.html,2025-11-06T16:07:12.217672,
Jo_Malone_London,Rose Blush Cologne Jo Malone London,3.85,95,https://www.fragrantica.com/perfume/Jo-Malone-London/Rose-Blush-Cologne-71508.html,2025-11-17T22:16:16.434705,unisex
Jo_Malone_London,Silk Blossom (2017) Jo Malone London,3.85,46,https://www.fragrantica.com/perfume/Jo-Malone-London/Silk-Blossom-2017-44527.html,2025-11-17T21:46:37.326148,
Amouage,The Library Collection Opus II,3.85,592,https://www.fragrantica.com/perfume/Amouage/The-Library-Collection-Opus-II-9920.html,2025-11-06T16:07:06.021475,unisex
Guerlain,La Petite Robe Rose Noire,3.85,86,https://www.fragrantica.com/perfume/Guerlain/La-Petite-Robe-Rose-Noire-88934.html,2025-11-12T16:10:40.704299,
Dior,J'Adore Extrait de Parfum,3.85,376,https://www.fragrantica.com/perfume/Dior/J-Adore-Extrait-de-Parfum-11398.html,2025-11-11T23:20:40.060683,
Guerlain,La Petite Robe Noire Hair Mist,3.85,66,https://www.fragrantica.com/perfume/Guerlain/La-Petite-Robe-Noire-Hair-Mist-28023.html,2025-11-12T20:16:43.492766,
Jean_Paul_Gaultier,Kokorico Jean Paul Gaultier,3.84,2360,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Kokorico-12711.html,2025-11-15T15:40:46.050048,
Acqua_di_Parma,Crystal Incense Acqua di Parma,3.84,38,https://www.fragrantica.com/perfume/Acqua-di-Parma/Crystal-Incense-92117.html,2025-11-11T21:38:00.951486,unisex
Jo_Malone_London,Fig & Lotus Flower Jo Malone London,3.84,1060,https://www.fragrantica.com/perfume/Jo-Malone-London/Fig-Lotus-Flower-61929.html,2025-11-17T16:19:25.912641,unisex
